MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,label
42.503476544585865,74.05890012140131,1.4104762415390724,66.11572305028642,74.10491386125788,2.6350080640258966,166.3156691175502,74.307525339832,36.900851022935065,895.6665791246206,75.05257738651538,269.8325707166914,5294.488384118816,76.0718122429216,1163.9027307285232,42.503476544585865,74.05890012140131,1.4104762415390724,66.11572305028642,74.10491386125788,2.6350080640258966,166.3156691175502,74.307525339832,36.900851022935065,895.6665791246206,75.05257738651538,269.8325707166914,5294.488384118816,76.0718122429216,1163.9027307285232,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912895.446645,0.0,1.0,1505912895.446645,0.0,1.0,1505912895.446645,0.0,1.0,1505912895.446645,0.0,1.0,1505912895.446645,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
86.5890345725247,74.1775416006692,4.229477492237494,99.8693717702246,74.2053959039935,4.890808108591045,124.07495188014688,74.51576356363933,149.1809371327172,796.7710295991228,78.33565735913432,3132.6827910886395,5536.9384249091845,76.70914371285626,1723.8783048044586,86.5890345725247,74.1775416006692,4.229477492237494,99.8693717702246,74.2053959039935,4.890808108591045,124.07495188014688,74.51576356363933,149.1809371327172,796.7710295991228,78.33565735913432,3132.6827910886395,5536.9384249091845,76.70914371285626,1723.8783048044586,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912909.309065,0.0,1.0,1505912909.309065,0.0,1.0,1505912909.309065,0.0,1.0,1505912909.309065,0.0,1.0,1505912909.309065,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
76.45328087975493,75.07119613529679,247.7182355039104,87.12468270958016,75.99752437351012,469.5154817925803,107.44859407253789,77.58623062277151,823.1143144580528,705.0119406279305,75.60072365386966,343.9419301552625,2357.293191333572,75.18337405828795,281.95387481238686,76.45328087975493,75.07119613529679,247.7182355039104,87.12468270958016,75.99752437351012,469.5154817925803,107.44859407253789,77.58623062277151,823.1143144580528,705.0119406279305,75.60072365386966,343.9419301552625,2357.293191333572,75.18337405828795,281.95387481238686,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0000000000140778,74.0,0.0,74.0,0.0,0.0,0.0,1.0002456584144754,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,1.9539749200361505,74.0,0.0,74.0,0.0,0.0,0.0,3.6668998052764463,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0,12.015929937362673,5.684341886080804e-14,1.0000000000140778,12.015929937428409,0.226226288752855,1.0002456584144754,710.259105380306,1051495068528.194,1.9539749200361505,179271934.60433176,2.3782946168682573e+17,3.6668998052764463,354947344.56960315,4.085321221408322e+17,1.0,74.0,0.0,74.0,0.0,1.0000000000140778,74.0,0.0,74.0,0.0,1.0002456584144754,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,1.9539749200361505,74.0,0.0,74.0,0.0,0.0,3.6668998052764463,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,gafgyt.scan
84.15012558167494,74.02715682209762,1.3856645196783577,123.13015047522003,74.08271573973907,14.002896571720154,255.5833720463536,74.71279453464467,231.26097618698265,890.7858191432686,75.73549078831178,537.4086156505629,1467.9588436433874,75.40719704776383,412.639919600244,84.15012558167494,74.02715682209762,1.3856645196783577,123.13015047522003,74.08271573973907,14.002896571720154,255.5833720463536,74.71279453464467,231.26097618698265,890.7858191432686,75.73549078831178,537.4086156505629,1467.9588436433874,75.40719704776383,412.639919600244,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912795.300191,0.0,1.0,1505912795.300191,0.0,1.0,1505912795.300191,0.0,1.0,1505912795.300191,0.0,1.0,1505912795.300191,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
51.247251024693014,73.9984200807791,2.7862395582033064,74.37851614754963,74.10306293334888,72.14470021685247,201.77358647114784,76.73344397820438,2200.2295728534345,1125.5295126452916,78.24360119045774,3082.4999871675104,3088.6517603286457,76.48714854023062,1524.7638156972198,51.247251024693014,73.9984200807791,2.7862395582033064,74.37851614754963,74.10306293334888,72.14470021685247,201.77358647114784,76.73344397820438,2200.2295728534345,1125.5295126452916,78.24360119045774,3082.4999871675104,3088.6517603286457,76.48714854023062,1524.7638156972198,1.0000300152585753,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0019337719370076,74.0,0.0,74.0,0.0,0.0,0.0,1.1245857634370882,74.0,0.0,74.0,0.0,0.0,0.0,1.8119828223962813,74.0,0.0,74.0,0.0,0.0,0.0,1.9793877872921783,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0000300152585753,45202.01075058081,68063719484706.88,1.0019337719370076,2906474.498646652,4368445100966704.0,1.1245857634370882,166830585.59770453,2.233998694589703e+17,1.8119828223962813,674827228.2198994,5.608391844393912e+17,1.9793877872921783,745115554.4210544,5.668818747448142e+17,1.0000300152585753,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,1.0019337719370076,74.0,0.0,74.0,0.0,1.1245857634370882,74.0,0.0,74.0,0.0,0.0,1.8119828223962813,74.0,0.0,74.0,0.0,0.0,1.9793877872921783,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,gafgyt.scan
5.35069532230844,74.24688760049058,5.878268051753366,11.103286531009562,74.42443014220693,14.972023349692789,83.97012519335155,75.68171067861195,1169.598116755382,1068.9027512521918,77.88134741954521,2791.8723272494567,3154.908139331462,76.41339040217024,1470.8082412357453,5.35069532230844,74.24688760049058,5.878268051753366,11.103286531009562,74.42443014220693,14.972023349692789,83.97012519335155,75.68171067861195,1169.598116755382,1068.9027512521918,77.88134741954521,2791.8723272494567,3154.908139331462,76.41339040217024,1470.8082412357453,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912826.1116116,0.0,1.0,1505912826.1116116,0.0,1.0,1505912826.1116116,0.0,1.0,1505912826.1116116,0.0,1.0,1505912826.1116116,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
23.93800967768002,75.02350226076595,30.36398056073995,30.61591318316025,75.1916727636037,101.77809394154428,73.49263941361727,76.50419362262693,486.83365342270827,682.9019517342258,75.58553727708886,423.8544940992624,5026.233791514802,76.2138361296093,1248.5846746165798,23.93800967768002,75.02350226076595,30.36398056073995,30.61591318316025,75.1916727636037,101.77809394154428,73.49263941361727,76.50419362262693,486.83365342270827,682.9019517342258,75.58553727708886,423.8544940992624,5026.233791514802,76.2138361296093,1248.5846746165798,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912892.754908,0.0,1.0,1505912892.754908,0.0,1.0,1505912892.754908,0.0,1.0,1505912892.754908,0.0,1.0,1505912892.754908,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
154.90030898237654,74.08460459537197,4.976040914990335,207.21709851820745,74.19036702243179,87.96156018181681,332.7810981472552,76.55878200311176,2033.3476163268613,1252.9881011833031,79.46070120732794,4258.472845053232,6119.7155264577095,77.19894148640664,2183.4459300553835,154.90030898237654,74.08460459537197,4.976040914990335,207.21709851820745,74.19036702243179,87.96156018181681,332.7810981472552,76.55878200311176,2033.3476163268613,1252.9881011833031,79.46070120732794,4258.472845053232,6119.7155264577095,77.19894148640664,2183.4459300553835,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912913.450151,0.0,1.0,1505912913.450151,0.0,1.0,1505912913.450151,0.0,1.0,1505912913.450151,0.0,1.0,1505912913.450151,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
62.1514791662677,74.34449962754954,8.149314858192156,101.72888292877003,74.24597050804095,5.843596483236978,262.65466351259795,74.17221693115563,4.217758776740084,1216.8699941506522,75.13567579867,684.3790121373368,6894.540059731421,76.48874224060431,1622.1609483907523,62.1514791662677,74.34449962754954,8.149314858192156,101.72888292877003,74.24597050804095,5.843596483236978,262.65466351259795,74.17221693115563,4.217758776740084,1216.8699941506522,75.13567579867,684.3790121373368,6894.540059731421,76.48874224060431,1622.1609483907523,1.0000301087069223,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0019373820095037,74.0,0.0,74.0,0.0,0.0,0.0,1.12466324310917,74.0,0.0,74.0,0.0,0.0,0.0,1.8120333053421471,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.9793938762137733,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0000301087069223,45342.72997734837,68275624284009.37,1.0019373820095037,2911890.1939023808,4376569497266605.5,1.12466324310917,166922849.8642761,2.2350803740582067e+17,1.8120333053421471,674850434.5286738,5.6084288899615226e+17,1.9793938762137733,745117952.6101785,5.668819994789231e+17,1.0000301087069223,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,1.0019373820095037,74.0,0.0,74.0,0.0,1.12466324310917,74.0,0.0,74.0,0.0,0.0,1.8120333053421471,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,1.9793938762137733,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,gafgyt.scan
55.565483370007655,74.0343191481254,5.221782324373635,69.38226344370413,74.23233567380431,47.359816153701104,106.63992767442042,75.63656718007688,376.520687477796,733.2458019090935,79.84212699319005,4050.411221530017,3480.6812289046693,77.52765148201341,2332.6482987759227,55.565483370007655,74.0343191481254,5.221782324373635,69.38226344370413,74.23233567380431,47.359816153701104,106.63992767442042,75.63656718007688,376.520687477796,733.2458019090935,79.84212699319005,4050.411221530017,3480.6812289046693,77.52765148201341,2332.6482987759227,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912842.625562,0.0,1.0,1505912842.625562,0.0,1.0,1505912842.625562,0.0,1.0,1505912842.625562,0.0,1.0,1505912842.625562,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
33.497944176696855,74.12779015282909,3.0514028090956344,57.18657643830499,74.16578392371845,3.9753069236985534,134.9193941548573,74.23381611716941,6.409995057157174,1066.1546412103378,76.19490763895223,1428.5224644340387,4214.670214091671,76.77468368260463,1803.8232131914071,33.497944176696855,74.12779015282909,3.0514028090956344,57.18657643830499,74.16578392371845,3.9753069236985534,134.9193941548573,74.23381611716941,6.409995057157174,1066.1546412103378,76.19490763895223,1428.5224644340387,4214.670214091671,76.77468368260463,1803.8232131914071,1.0000298708902329,74.0,0.0,74.0,0.0,0.0,0.0,1.0019281858859683,74.0,0.0,74.0,0.0,0.0,0.0,1.124465684880405,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,1.8119045277043648,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.9793783432263177,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,1.0000298708902329,44984.619873452226,67736366565383.76,1.0019281858859683,2898094.842257917,4355874789593833.0,1.124465684880405,166687591.88754424,2.2323222913833766e+17,1.8119045277043648,674791328.7047247,5.608335927445421e+17,1.9793783432263177,745111938.5588801,5.668818392227771e+17,1.0000298708902329,74.0,0.0,74.0,0.0,1.0019281858859683,74.0,0.0,74.0,0.0,1.124465684880405,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,1.8119045277043648,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,1.9793783432263177,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,gafgyt.scan
40.04045778980034,74.03677684622095,0.8812925735091994,49.52462986630896,74.10142311700268,2.4282237976749457,85.93125944976855,74.4078774948601,43.97297470810463,1180.4195456426542,77.55584545303904,2539.403745893697,6443.864133012904,76.963686548764,1971.7650866530744,40.04045778980034,74.03677684622095,0.8812925735091994,49.52462986630896,74.10142311700268,2.4282237976749457,85.93125944976855,74.4078774948601,43.97297470810463,1180.4195456426542,77.55584545303904,2539.403745893697,6443.864133012904,76.963686548764,1971.7650866530744,1.0000000008095182,74.0,0.0,74.0,0.0,0.0,0.0,1.0000035136497314,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.017079131726744,74.0,0.0,74.0,0.0,0.0,0.0,2.1919270265269795,74.0,0.0,74.0,0.0,0.0,0.0,2.8981902109962463,74.0,0.0,74.0,0.0,0.0,0.0,1.0000000008095182,6.040487950397256,54136.62251636166,1.0000035136497314,16.145368774893335,15217140494.31181,1.017079131726744,2792700.3126211623,4197755277014825.5,2.1919270265269795,366886387.969856,4.178933221238725e+17,2.8981902109962463,488010040.88848805,4.967468176864776e+17,1.0000000008095182,74.0,0.0,74.0,0.0,1.0000035136497314,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,1.017079131726744,74.0,0.0,74.0,0.0,0.0,2.1919270265269795,74.0,0.0,74.0,0.0,0.0,2.8981902109962463,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
18.321015367700028,73.9867142246819,23.42974662973848,40.33821124066267,74.36783408015955,257.3887729644721,170.61138316770146,78.02877194631623,3237.658627863488,1077.7601142116043,78.53033129437381,3289.4782443410395,3023.3770754482375,76.54644567114337,1560.9653397955856,18.321015367700028,73.9867142246819,23.42974662973848,40.33821124066267,74.36783408015955,257.3887729644721,170.61138316770146,78.02877194631623,3237.658627863488,1077.7601142116043,78.53033129437381,3289.4782443410395,3023.3770754482375,76.54644567114337,1560.9653397955856,1.0000296008853249,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.001917709502621,74.0,0.0,74.0,0.0,0.0,0.0,1.1242398562107452,74.0,0.0,74.0,0.0,0.0,0.0,1.8117570965523528,73.99999999999999,1.6518123698891422e-06,73.99999999999999,2.7284841053187847e-12,0.0,0.0,1.9793605575541613,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,1.0000296008853249,44578.041962008654,67124126849611.38,1.001917709502621,2882378.7698272243,4332298513618317.0,1.1242398562107452,166418575.42456144,2.22916720041284e+17,1.8117570965523528,674723683.5702312,5.6082299377964685e+17,1.9793605575541613,745105088.1009438,5.668817102627369e+17,1.0000296008853249,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,1.001917709502621,74.0,0.0,74.0,0.0,1.1242398562107452,74.0,0.0,74.0,0.0,0.0,1.8117570965523528,73.99999999999999,1.6518123698891422e-06,73.99999999999999,2.7284841053187847e-12,0.0,1.9793605575541613,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,gafgyt.scan
137.17600502714322,74.12728739533283,7.481007728666555,180.84149267718655,74.25911324338459,119.70883319119366,290.73674718753415,77.10181201277807,2463.184476535561,1200.0323276572233,79.73448949310239,4470.4138465069955,6063.211855363311,77.23060619969854,2204.9564672243087,137.17600502714322,74.12728739533283,7.481007728666555,180.84149267718655,74.25911324338459,119.70883319119366,290.73674718753415,77.10181201277807,2463.184476535561,1200.0323276572233,79.73448949310239,4470.4138465069955,6063.211855363311,77.23060619969854,2204.9564672243087,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912913.367357,0.0,1.0,1505912913.367357,0.0,1.0,1505912913.367357,0.0,1.0,1505912913.367357,0.0,1.0,1505912913.367357,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
97.1737593874276,74.1573605718909,1.3384205321463014,143.8147264822392,74.15950022234011,1.6600757949718172,248.22075976814983,74.20381621764213,3.8978181996581034,1166.8238540378536,74.88896101517199,233.64625984555823,2226.778523153826,74.97168416676072,259.11975254929354,97.1737593874276,74.1573605718909,1.3384205321463014,143.8147264822392,74.15950022234011,1.6600757949718172,248.22075976814983,74.20381621764213,3.8978181996581034,1166.8238540378536,74.88896101517199,233.64625984555823,2226.778523153826,74.97168416676072,259.11975254929354,1.0000000008992076,74.0,0.0,74.0,0.0,0.0,0.0,1.0000037423466095,74.0,0.0,74.0,0.0,0.0,0.0,1.017446202350672,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,2.194555411355781,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,2.8986103814074813,74.0,0.0,74.0,0.0,0.0,0.0,1.0000000008992076,6.010174365025464,60817.82619148236,1.0000037423466095,16.84582211446244,16317618109.345049,1.017446202350672,2857429.4928756733,4294865765180423.0,2.194555411355781,367300823.0212798,4.18213108789679e+17,2.8986103814074813,488052840.92355776,4.96769437448432e+17,1.0000000008992076,74.0,0.0,74.0,0.0,1.0000037423466095,74.0,0.0,74.0,0.0,1.017446202350672,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,2.194555411355781,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,2.8986103814074813,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
47.04572217547759,108.52763037593216,27667.845731411056,73.09496290240202,106.15097982330678,25819.075148135904,187.0790513572836,92.54846517431584,15024.987806047897,905.2385046026906,79.50826794258259,3945.5074800017255,2714.4448532990523,76.56053485614453,1514.5703722126882,47.04572217547759,108.52763037593216,27667.845731411056,73.09496290240202,106.15097982330678,25819.075148135904,187.0790513572836,92.54846517431584,15024.987806047897,905.2385046026906,79.50826794258259,3945.5074800017255,2714.4448532990523,76.56053485614453,1514.5703722126882,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912820.914652,0.0,1.0,1505912820.914652,0.0,1.0,1505912820.914652,0.0,1.0,1505912820.914652,0.0,1.0,1505912820.914652,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
100.4789929610715,74.01858241137087,0.94831843792781,142.05846275990817,74.06350846769348,10.752529156193305,279.7728581014776,74.62537440530556,202.9528245816336,922.1236131401428,75.66974955652611,517.161088345314,1502.358754068176,75.37442051941575,403.0737315532515,100.4789929610715,74.01858241137087,0.94831843792781,142.05846275990817,74.06350846769348,10.752529156193305,279.7728581014776,74.62537440530556,202.9528245816336,922.1236131401428,75.66974955652611,517.161088345314,1502.358754068176,75.37442051941575,403.0737315532515,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912795.358495,0.0,1.0,1505912795.358495,0.0,1.0,1505912795.358495,0.0,1.0,1505912795.358495,0.0,1.0,1505912795.358495,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
23.935782835135328,77.6021803964392,800.0562296726021,32.51743736052781,79.49475367617241,1255.0961701195738,59.32527312473119,80.55837374573409,1477.833799384509,674.8685354852971,76.3492445662165,1045.702452085774,4270.859644445335,76.67440518144352,1647.3311468555105,23.935782835135328,77.6021803964392,800.0562296726021,32.51743736052781,79.49475367617241,1255.0961701195738,59.32527312473119,80.55837374573409,1477.833799384509,674.8685354852971,76.3492445662165,1045.702452085774,4270.859644445335,76.67440518144352,1647.3311468555105,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912866.400627,0.0,1.0,1505912866.400627,0.0,1.0,1505912866.400627,0.0,1.0,1505912866.400627,0.0,1.0,1505912866.400627,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.scan
5.2201349026213215,74.34760121914431,9.882543340414486,6.706223071130888,74.73433316630997,23.796308030670843,19.261763278237023,75.08134903559426,40.52287568801057,888.9870589953047,74.99327784807375,373.6402459440606,5085.832660790336,76.18236552350461,1290.3087169610317,5.2201349026213215,74.34760121914431,9.882543340414486,6.706223071130888,74.73433316630997,23.796308030670843,19.261763278237023,75.08134903559426,40.52287568801057,888.9870589953047,74.99327784807375,373.6402459440606,5085.832660790336,76.18236552350461,1290.3087169610317,1.0000000008732677,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0000036771542211,74.0,0.0,74.0,0.0,0.0,0.0,1.0173407686797962,74.00000000000001,9.5367431640625e-07,74.00000000000001,9.094947017729282e-13,0.0,0.0,2.193755955752473,74.0,0.0,74.0,0.0,0.0,0.0,2.8984816148950325,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0000000008732677,6.018618812125725,58512.070026593865,1.0000036771542211,16.605880926306632,15943569284.253824,1.0173407686797962,2835720.7778694765,4262298137003735.0,2.193755955752473,367150778.2098988,4.1809738424399245e+17,2.8984816148950325,488036822.01673967,4.967609890851031e+17,1.0000000008732677,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,1.0000036771542211,74.0,0.0,74.0,0.0,1.0173407686797962,74.00000000000001,9.5367431640625e-07,74.00000000000001,9.094947017729282e-13,0.0,2.193755955752473,74.0,0.0,74.0,0.0,0.0,2.8984816148950325,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,gafgyt.scan
